,Name,Country,GamesPlayed,Goals,Assists,Points,PlusMinus,ShotsOnGoal,GameWinningGoals,ShootingPercentage,AvgPlusMinus,in_HOF
1480,"Robert, Rene",Canada,744,284,418,702,0,2310,36,0.12294372294372300,0.0,0
1481,"Robertson, Torrie",Canada,442,49,99,148,-50,387,8,0.12661498708010300,-0.11312217194570100,0
1482,"Robinson, Doug",Canada,126,26,32,58,-8,191,3,0.13612565445026200,-0.06349206349206350,0
1483,"Robitaille, Luc",Canada,1431,668,726,1394,72,3961,89,0.16864428174703400,0.050314465408805000,1
1484,"Robitaille, Randy",Canada,531,84,172,256,-64,886,10,0.09480812641083520,-0.12052730696798500,0
1485,"Roche, Dave",Canada,171,15,15,30,-20,151,3,0.09933774834437090,-0.11695906432748500,0
1486,"Rochefort, Leon",Canada,553,105,135,240,-51,1102,10,0.09528130671506350,-0.0922242314647378,0
1488,"Roest, Stacy",Canada,244,28,48,76,-8,331,5,0.08459214501510570,-0.03278688524590160,0
1489,"Rogers, Mike",Canada,484,202,317,519,-50,1238,12,0.1631663974151860,-0.10330578512396700,0
1491,"Romanchych, Larry",Canada,298,68,97,165,-37,542,8,0.12546125461254600,-0.12416107382550300,0
1492,"Romaniuk, Russell",Canada,102,13,14,27,-14,104,2,0.125,-0.13725490196078400,0
1493,"Rombough, Doug",Canada,150,24,27,51,8,167,3,0.1437125748502990,0.05333333333333330,0
1495,"Ronning, Cliff",Canada,1137,306,563,869,45,2806,34,0.1090520313613690,0.0395778364116095,0
1497,"Rota, Darcy",Canada,794,256,239,495,11,1558,25,0.1643132220795890,0.013853904282115900,0
1498,"Rota, Randy",Canada,212,38,39,77,-83,425,2,0.08941176470588240,-0.3915094339622640,0
1499,"Roulston, Tom",Canada,195,47,49,96,-13,324,2,0.14506172839506200,-0.06666666666666670,0
1500,"Rousseau, Bobby",Canada,521,118,256,374,54,1237,27,0.09539207760711400,0.1036468330134360,0
1503,"Roy, Derek",Canada,549,161,266,427,39,1271,30,0.12667191188040900,0.07103825136612020,0
1504,"Rucchin, Steve",Canada,735,171,318,489,30,1317,24,0.12984054669703900,0.04081632653061220,0
1506,"Ruff, Lindy",Canada,537,98,157,255,-4,960,22,0.10208333333333300,-0.0074487895716946,0
1508,"Ruskowski, Terry",Canada,630,113,313,426,-59,644,19,0.17546583850931700,-0.09365079365079370,0
1515,"Rychel, Warren",Canada,406,38,39,77,-35,401,6,0.09476309226932670,-0.08620689655172410,0
1516,"Rycroft, Mark",Canada,226,21,25,46,-9,275,4,0.07636363636363640,-0.03982300884955750,0
1517,"Ryder, Michael",Canada,631,197,199,396,23,1565,35,0.12587859424920100,0.03645007923930270,0
1518,"Rypien, Rick",Canada,119,9,7,16,-15,97,1,0.09278350515463920,-0.12605042016806700,0
1519,"Sabourin, Gary",Canada,627,169,188,357,-8,1719,25,0.0983129726585224,-0.012759170653907500,0
1521,"Saganiuk, Rocky",Canada,259,57,65,122,-51,437,9,0.13043478260869600,-0.1969111969111970,0
1522,"Sakic, Joe",Canada,1378,625,1016,1641,30,4621,86,0.13525210993291500,0.02177068214804060,1
1523,"Saleski, Don",Canada,543,128,125,253,74,1166,20,0.1097770154373930,0.13627992633517500,0
1524,"Sampson, Gary",Canada,105,13,22,35,9,101,1,0.12871287128712900,0.08571428571428570,0
1527,"Sanderson, Derek",Canada,594,202,250,452,152,1553,21,0.13007083065035400,0.2558922558922560,0
1528,"Sanderson, Geoff",Canada,1104,355,345,700,-100,3072,48,0.11555989583333300,-0.09057971014492750,0
1529,"Sandlak, Jim",Canada,549,110,119,229,-27,946,16,0.11627906976744200,-0.04918032786885250,0
1531,"Sanipass, Everett",Canada,164,25,34,59,-32,185,2,0.13513513513513500,-0.1951219512195120,0
1532,"Santorelli, Mike",Canada,174,31,24,55,-40,357,2,0.08683473389355740,-0.22988505747126400,0
1534,"Sarault, Yves",Canada,106,10,10,20,-20,141,1,0.07092198581560280,-0.18867924528301900,0
1535,"Sarrazin, Dick",Canada,100,20,35,55,-9,198,3,0.10101010101010100,-0.09,0
1537,"Sather, Glen",Canada,653,80,113,193,11,638,11,0.12539184952978100,0.016845329249617200,1
1538,"Sauve, Jean-Francois",Canada,290,65,138,203,3,402,3,0.16169154228855700,0.010344827586206900,0
1539,"Savage, Brian",Canada,674,192,167,359,-80,1449,31,0.13250517598343700,-0.11869436201780400,0
1540,"Savard, Andre",Canada,790,211,271,482,114,1384,25,0.15245664739884400,0.14430379746835400,0
1541,"Savard, Denis",Canada,1196,473,865,1338,97,3143,56,0.15049315940184500,0.08110367892976590,1
1542,"Savard, Marc",Canada,807,207,499,706,-54,1932,36,0.10714285714285700,-0.06691449814126390,0
1543,"Sawyer, Kevin",Canada,110,3,3,6,-7,47,0,0.06382978723404260,-0.06363636363636360,0
1544,"Scatchard, Dave",Canada,659,128,141,269,-38,1141,20,0.11218229623137600,-0.057663125948406700,0
1545,"Schaefer, Peter",Canada,572,99,162,261,60,863,15,0.11471610660486700,0.1048951048951050,0
1547,"Schinkel, Ken",Canada,371,93,143,236,-114,989,14,0.09403437815975730,-0.30727762803234500,0
1548,"Schmautz, Bobby",Canada,764,271,286,557,41,2104,36,0.1288022813688210,0.05366492146596860,0
1549,"Schock, Ron",Canada,781,149,320,469,-55,1519,23,0.09809084924292300,-0.07042253521126760,0
1551,"Schultz, Dave",Canada,535,79,121,200,40,643,11,0.12286158631415200,0.07476635514018690,0
1552,"Schutt, Rod",Canada,286,77,92,169,-31,651,12,0.11827956989247300,-0.10839160839160800,0
1553,"Secord, Al",Canada,766,273,222,495,1,1629,28,0.16758747697974200,0.0013054830287206300,0
1556,"Sedlbauer, Ron",Canada,430,143,86,229,-50,971,15,0.14727085478887700,-0.11627906976744200,0
